PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	C1	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	WC	UT	PM
J	Mendez-Gonzalez, Y.; Calderon-Pinar, F.; Pelaiz-Barranco, A.; Penton-Madrigal, A.; Saint-Gregoire, P.; Guerra, J. D. S.								Structural and dielectric properties of the (Bi0.500Na0.500)(0.920)Ba0.065La0.010TiO3 lead-free ceramic system								FERROELECTRICS				533	1			85	91		10.1080/00150193.2018.1470815			2018	2018	Structural and dielectric properties of the (Bi0.500Na0.500)(0.920)Ba0.065La0.010TiO3 ceramic system have been investigated. The structural properties revealed, at room temperature, the coexistence of both rhombohedral (R3c) ferroelectric and tetragonal (P4bm) antiferroelectric phases. The dielectric response has shown the presence of three anomalies in the whole analyzed temperature range, which have been associated to different phase transitions. The frequency dependent dielectric response has been evaluated for temperatures close (below) the first phase-transition peak. Results revealed a strong dielectric dispersion, which has been associated to an intrinsic conduction related to thermally activated polarons.		[Mendez-Gonzalez, Y.; Calderon-Pinar, F.; Pelaiz-Barranco, A.; Penton-Madrigal, A.] Univ La Habana, Fac Fis, Inst Ciencia & Tecnol Mat, Havana 10400, Cuba; [Mendez-Gonzalez, Y.; Guerra, J. D. S.] Univ Fed Uberlandia, Inst Fis, Grp Ferroeletr & Mat Multifuncionais, Uberlandia, MG, Brazil; [Saint-Gregoire, P.] Univ Toulon & Var, La Garde, France; [Mendez-Gonzalez, Y.] Univ La Habana, Fac Fis, Inst Ciencia & Tecnol Mat, Havana 10400, Cuba				14th International Meeting on Ferroelectricity (IMF)	SEP 04-08, 2017	Int Union Pure & Appl Phys; Univ Texas San Antonio; Natl Sci Fdn; Taylor & Francis Publishers; Alfred Univ; Los Alamos Natl Lab	San Antonio, TX	0							Materials Science, Multidisciplinary; Physics, Condensed Matter	WOS:000459872300012		
J	Haddad, Fayrouz; Ghorbel, Imen; Rahajandraibe, Wenceslas; Loulou, Mourad; Slimane, Abdelhalim			IEEE					Current-reuse RF LC-VCO Design for Autonomous Connected Objects								IEEE International Conference on Electronics Circuits and Systems								473	476					2018	2018	In this paper, a fully integrated sub-mW current reuse LC voltage controlled oscillator (VCO) is presented. It is designed by following a design methodology to find the optimal parameters lowering the power consumption. The implemented LC-VCO is successfully demonstrated through its silicon prototype in 130nm CMOS technology. It consumes only 262 mu W from 1V supply voltage making it suitable for autonomous connected objects and IoT applications.		[Haddad, Fayrouz; Rahajandraibe, Wenceslas] Univ Toulon & Var, Aix Marseille Univ, CNRS, IM2NP, Marseille, France; [Ghorbel, Imen; Loulou, Mourad] Univ Sfax, ENIS, Sfax, Tunisia; [Slimane, Abdelhalim] DMN, Ctr Dev Technol Avancees, Cite 20 Aout 1956, Algiers, Algeria; [Haddad, Fayrouz] Univ Toulon & Var, Aix Marseille Univ, CNRS, IM2NP, Marseille, France				25th IEEE International Conference on Electronics, Circuits and Systems (ICECS)	DEC 09-12, 2018	IEEE	Bordeaux, FRANCE	0							Engineering, Electrical & Electronic	WOS:000458965100118		
J	Vauche, R.; Bounaceur, H.; Zerenini, S.; Dehaese, N.; Gaubert, J.; Barthelemy, H.; Gies, V.			IEEE					Implementation of the Standardized Human Body Communications - A Feasibility Study								IEEE International Conference on Electronics Circuits and Systems								643	644					2018	2018	Due to the disparity of the measured human body path losses published in the literature, it is proposed here to make a feasibility study about the implementation of the Human Body Communications (HBC) defined in the IEEE 802.15.6 standard. In this way, the path loss required by the standard is firstly computed. Next, a measurement setup of the human body path loss is presented. Finally, measurement results are compared to the required one and pave the way to studies closer to real use cases.		[Vauche, R.; Bounaceur, H.; Zerenini, S.; Dehaese, N.; Gaubert, J.; Barthelemy, H.; Gies, V.] Univ Toulon & Var, Aix Marseille Univ, CNRS, IM2NP, Marseille, France; [Vauche, R.] Univ Toulon & Var, Aix Marseille Univ, CNRS, IM2NP, Marseille, France				25th IEEE International Conference on Electronics, Circuits and Systems (ICECS) / IEEE Asia Pacific Conference of Circuits and Systems (APCCAS)	DEC 09-12, 2018	IEEE	Bordeaux, FRANCE	0							Engineering, Electrical & Electronic	WOS:000458965100161		
J	Gan, Y.; Vauche, R.; Pons, J-F; Rahajandraibe, W.			IEEE					Dry Electrode Materials for Electrocardiographic Monitoring								IEEE International Conference on Electronics Circuits and Systems								645	646					2018	2018	In this paper, a preliminary study about the most suitable dry electrode materials is done in the context of electrocardiogram (ECG) measurement systems used at home. Therefore, the electrical equivalent circuit between two electrodes through the body is developed as well as the ECG quality evaluation factors. Finally, an initial series of impedance and ECG quality measurements is presented which led to the conclusion that dry stainless steel electrodes seem to provide the best ECG signal quality.		[Gan, Y.; Vauche, R.; Rahajandraibe, W.] Univ Toulon & Var, Aix Marseille Univ, CNRS, IM2NP, Marseille, France; [Gan, Y.; Pons, J-F] WitMonki SAS, Marseille, France; [Gan, Y.] Univ Toulon & Var, Aix Marseille Univ, CNRS, IM2NP, Marseille, France; [Gan, Y.] WitMonki SAS, Marseille, France				25th IEEE International Conference on Electronics, Circuits and Systems (ICECS)	DEC 09-12, 2018	IEEE	Bordeaux, FRANCE	1							Engineering, Electrical & Electronic	WOS:000458965100162		
J	Almuhisen, Feda; Durand, Nicolas; Quafafou, Mohamed			IEEE					Sequential Formal Concepts over Time for Trajectory Analysis								2018 IEEE/WIC/ACM INTERNATIONAL CONFERENCE ON WEB INTELLIGENCE (WI 2018)								598	603		10.1109/WI.2018.00-31			2018	2018	Tracking technologies and location-acquisition have led to the increase of the availability of trajectory data. Many efforts are devoted to develop methods for mining and analysing trajectories due to its importance in lots of applications such as traffic control, urban planning etc. In this paper, we present a new trajectory analysis and visualisation framework for massive movement data. This framework leverages formal concepts, sequential patterns, emerging patterns, and analyses the evolution of mobility patterns through time. Tagged city maps are generated to display the resulting evolution analysis and directions at different spatio-temporal granularity values. Experiments on real-world dataset show the relevance of the proposition and the usefulness of the resulting tagged city maps.		[Almuhisen, Feda; Durand, Nicolas; Quafafou, Mohamed] Univ Toulon & Var, Aix Marseille Univ, LIS, CNRS, Marseille, France; [Almuhisen, Feda] Univ Toulon & Var, Aix Marseille Univ, LIS, CNRS, Marseille, France				IEEE/WIC/ACM International Conference on Web Intelligence (WI)	DEC 03-06, 2018	IEEE; WIC; ACM; IEEE Comp Soc	Santiago, CHILE	1							Computer Science, Artificial Intelligence; Computer Science, Software Engineering	WOS:000458968200084		
J	Ben Hammadi, Aymen; Haddad, Fayrouz; Mhiri, Mongia; Saad, Sehmi; Besbes, Kamel			IEEE					Compact Tunable Bandpass Filter for RF and Microwave Applications								Mediterranean Microwave Symposium								160	163					2018	2018	In this paper, a fully CMOS bandpass filter with wide tunable frequency band suitable for radiofrequency (RF) and microwave applications is presented. The circuit has been realized in 130 nm CMOS technology using differential cascode grounded active inductor in place of spiral inductors, significantly improving the overall performances of the filter. The proposed design achieves a tuning range about 300% around 2 GHz indicating a very high slope factor. The filter draws between 3.68 and 6.44 mW from 1 V power supply, while attaining a maximum voltage gain of 33.45 dB at 1.84 GHz, a quality factor of 76.66 and a noise figure of 14.93 dB. It achieves a 1-dB compression point of -1.5 dBm and a surface area of only (427x576) mu m(2).		[Haddad, Fayrouz] Univ Toulon & Var, Aix Marseille Univ, IM2NP, CNRS,UMR 7334, F-13397 Marseille, France; [Ben Hammadi, Aymen; Mhiri, Mongia; Saad, Sehmi; Besbes, Kamel] Univ Monastir, Microelect & Instrumentat LR, Monastir, Tunisia; [Ben Hammadi, Aymen] Univ Monastir, Microelect & Instrumentat LR, Monastir, Tunisia				18th Mediterranean Microwave Symposium (MMS)	OCT 31-NOV 02, 2018		Istanbul, TURKEY	0							Engineering, Electrical & Electronic	WOS:000458427500043		
J	Brihaye, Thomas; Geeraerts, Gilles; Ho, Hsi-Ming; Milchior, Arthur; Monmege, Benjamin			IEEE					Efficient algorithms and tools for MITL model-checking and synthesis								IEEE International Conference on Engineering of Complex Computer Systems-ICECCS								180	184		10.1109/ICECCS2018.2018.00027			2018	2018	Metric Interval Temporal Logic (MITL) is an extension of the classical Linear Time Logic (LTL) that can be used to characterise real-time properties of computer systems. While the practical interest of MITL is undeniable, there is still today a remarkable lack of tool support for this logic. In this short paper, we report on our on-going work effort to complete the theoretical knowledge about MITL. We also report on our recently introduced tool MightyL, which translates MITL formulae into timed automata, enabling efficient model checking of this logic. Finally, we sketch the future directions of our current line of research, which will be to extend MightyL to support reactive synthesis of MITL properties.		[Brihaye, Thomas] UMons, Mons, Belgium; [Geeraerts, Gilles; Milchior, Arthur] Univ Libre Bruxelles, Brussels, Belgium; [Ho, Hsi-Ming] Univ Cambridge, Cambridge, England; [Monmege, Benjamin] Aix Marseille Univ, CNRS, Marseille, France; [Monmege, Benjamin] Univ Toulon & Var, LIS, La Garde, France; [Brihaye, Thomas] UMons, Mons, Belgium				23rd International Conference on Engineering of Complex Computer Systems (ICECCS)	DEC 12-14, 2018		Melbourne, AUSTRALIA	2							Computer Science, Software Engineering; Computer Science, Theory & Methods; Engineering, Electrical & Electronic	WOS:000458806400019		
J	Garcia-Romeu, Jose								Visions of the future war in Vicente Huidobro								BABEL-LITTERATURES PLURIELLES				38										2018	2018			[Garcia-Romeu, Jose] Univ Toulon & Var, BABEL, EA 2649, La Garde, France; [Garcia-Romeu, Jose] Univ Toulon & Var, BABEL, EA 2649, La Garde, France								0							Literature	WOS:000458624500013		
J	Garcia-Romeu, Jose; Leveque, Laure; Martin Rodriguez, Mariano								Foreword								BABEL-LITTERATURES PLURIELLES				38										2018	2018			[Garcia-Romeu, Jose; Leveque, Laure] Univ Toulon & Var, BABEL EA 2649, Toulon, France; [Martin Rodriguez, Mariano] Univ Autonoma Madrid, Proyecto Hist, Madrid, Spain; [Garcia-Romeu, Jose] Univ Toulon & Var, BABEL EA 2649, Toulon, France								0							Literature	WOS:000458624500001		
J	Hubner, Patrick								Model City and Warlike City: Utopia and Dystopia in Jules Verne's Five Hundred Million Begum								BABEL-LITTERATURES PLURIELLES				38										2018	2018			[Hubner, Patrick] Univ Toulon & Var, BABEL, EA 2649, La Garde, France; [Hubner, Patrick] Univ Toulon & Var, BABEL, EA 2649, La Garde, France								0							Literature	WOS:000458624500010		
J	Leveque, Laure								Future war or pass that does not pass? When the year 330 (Maurice Scholes, 1894) delivers the counters revolutionary a zero: the Socialists in power (Hippolyte Verly, 1898) or Tintin in the land of the Soviets								BABEL-LITTERATURES PLURIELLES				38										2018	2018			[Leveque, Laure] Univ Toulon & Var, BABEL EA 2649, Toulon, France; [Leveque, Laure] Univ Toulon & Var, BABEL EA 2649, Toulon, France								0							Literature	WOS:000458624500003		
J	Peirano, Pierre-Francois								Regulated, rebellious and control of thought: The "future war" and its consequences in The Time Trap (1962), Comic by Edgar P. Jacobs								BABEL-LITTERATURES PLURIELLES				38										2018	2018	In the central episode of The Time Trap (1962), Belgian cartoonist Edgar P. Jacobs depicted what the world would be in the year 5060, as one of his heroes, Professor Philip Mortimer, is travelling through time in a machine one of his rivals, craving for revenge, has invented and, then, deliberately tampered with. After a nuclear war devastated the planet in the late 21st century, it is now ruled over by a totalitarian government and this episode shows the consequences of a "war to come", which means regression for mankind as a whole. The influence of dystopian fiction works, like those by H.G. Wells, underpins the depiction of this nightmarish universe, along with the confiscation of technical progress by a handful of men and the spectre of a nuclear conflict looming ahead. However, Jacobs also takes advantage of this episode to convey a message of hope and a call for humanism, as shows the eventual victory of the "subjected" peoples, in which Mortimer plays a crucial part.		[Peirano, Pierre-Francois] Univ Toulon & Var, BABEL, EA 2649, La Garde, France; [Peirano, Pierre-Francois] Univ Toulon & Var, BABEL, EA 2649, La Garde, France								0							Literature	WOS:000458624500012		
J	Abaker, M. G.; Domeizel, M.; Mouloubou, O. R.; Rapetti, N.; Mounier, S.								UV-Visible and Fluorescence Green Waste Composts Monitoring: Material Dependency								COMPOST SCIENCE & UTILIZATION				26	3			177	188		10.1080/1065657X.2018.1434023			2018	2018	The most frequent way to survey green waste composts is to monitor the temperature during the composting process. However, if the temperature is a good index for global biological processes, it is not for the chemical stability. In order to identify a reliable index, this work investigates water extraction coupled to spectroscopic indexes such as E-2/E-3, E-4/E-6, and SUVA(254) ratios, and fluorescence indexes such as Kalbitz, Milori, CP/PARAFAC, and Fluorescence Region Integration. The measurements of these indexes are carried out with six samples from different sites with different green waste material composition. The results show that most indexes depend on the green waste origin more than the composting time; some depend mostly on the material origin while others on compost age. A comparison of these results indicates that the biochemical process occurs more rapidly than expected by the compost producers. The combination of these indicators gives useful information on the processes that take place during composting.		[Abaker, M. G.; Mounier, S.] Univ Toulon & Var, MIO Lab, Toulon, France; [Abaker, M. G.; Domeizel, M.; Mouloubou, O. R.] Univ Aix Marseille, LCE Lab, Marseille, France; [Abaker, M. G.; Rapetti, N.] ZA Espace Lunel Littoral, Microterra, Lunel, France; [Abaker, M. G.] Univ Toulon & Var, Equipe CEM, Lab MIO, CS 60584, F-83041 Toulon 9, France								2							Ecology; Soil Science	WOS:000458694900004		
