PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	C1	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	WC	UT	PM
J	Wu, Changshun; Demongodin, Isabel; Giua, Alessandro								Correction to "Synchronizing sequences on a class of unbounded systems using synchronized Petri nets"								DISCRETE EVENT DYNAMIC SYSTEMS-THEORY AND APPLICATIONS				29	4			521	526		10.1007/s10626-019-00295-9			DEC 2019	2019	The paper mentioned in the title proposed a new definition of increasing repetitive input sequences for synchronized Petri nets and stated that it can be used to construct a finite modified coverability graph for any unbounded SynPN. In this note, we discuss the notion of unboundedness for SynPNs and show via an example that actually the modified coverability graph may be infinite due the presence of increasing sequences that are not repetitive.		[Wu, Changshun; Demongodin, Isabel] Univ Toulon & Var, Aix Marseille Univ, LIS, CNRS, Marseille, France; [Giua, Alessandro] Univ Cagliari, DIEE, Cagliari, Italy; [Wu, Changshun] Univ Toulon & Var, Aix Marseille Univ, LIS, CNRS, Marseille, France								0							Automation & Control Systems; Operations Research & Management Science; Mathematics, Applied	WOS:000516721500001		
J	Dutheil, Frederic; Chaplais, Elodie; Vilmant, Audrey; Courteix, Daniel; Duche, Pascale; Abergel, Armand; Pfabigan, Daniela M.; Han, Shihui; Mobdillon, Laurie; Vallet, Guillaume T.; Mermillod, Martial; Boudet, Gil; Obert, Philippe; Izem, Omar; Miolanne-Debouit, Magalie; Farigon, Nicolas; Pereira, Bruno; Boirie, Yves								Stress management in obesity during a thermal spa residential programme (ObesiStress): protocol for a randomised controlled trial study								BMJ OPEN				9	12					e027058	10.1136/bmjopen-2018-027058			DEC 2019	2019	Introduction Stress and obesity are two public health issues. The relationship between obesity and stress is biological through the actions of stress on the major hormones that regulate appetite (leptin and ghrelin). Many spa resorts in France specialise in the treatment of obesity, but no thermal spa currently proposes a specific programme to manage stress in obesity. The ObesiStress protocol has been designed to offer a new residential stress management programme. This thermal spa treatment of obesity implements stress management strategies as suggested by international recommendations. Methods and analysis 140 overweight or obese participants with a Body Mass Index of >25 kg/m(2) and aged over 18 years will be recruited. Participants will be randomised into two groups: a control group of usual practice (restrictive diet, physical activity and thermal spa treatment) and an intervention group with stress management in addition to the usual practice. In the present protocol, parameters will be measured on five occasions (at inclusion, at the beginning of the spa (day 0), at the end of the spa (day 21), and at 6 and 12 months). The study will assess the participants' heart rate variability, cardiac remodelling and function, electrodermal activity, blood markers, anthropometric profile, body composition, psychology and quality of life via the use of questionnaires and bone parameters. Ethics and dissemination The ObesiStress protocol complies with the ethics guidelines for Clinical Research and has been approved by the ethics committee (CPP Sud-Est VI, Clermont-Ferrand - ANSM: 2016-A01774-47). This study aimed to highlight the efficacy of a 21-day thermal spa residential programme of stress management in obesity through objective measurements of well-being and cardiovascular morbidity. Results will be disseminated during several research conferences and articles published in peer-reviewed journals.		[Dutheil, Frederic; Vilmant, Audrey; Boudet, Gil] Univ Clermont Auvergne, Univ Hosp Clermont Ferrand, Prevent & Occupat Med,WittyFit, CNRS,LaPSCo,Physiol & Psychosocial Stress,CHU Cle, Clermont Ferrand, France; [Chaplais, Elodie] Univ Lorraine, Lab Dev Adapt & Disabil DevAH EA 3450, Nancy, France; [Chaplais, Elodie; Pereira, Bruno] CHU Clermont Ferrand, Univ Hosp Clermont Ferrand, Biostat Unit, Clin Res & Innovat Dept DRCI,Biostat, Clermont Ferrand, France; [Courteix, Daniel] Univ Clermont Auvergne, Lab Metab Adaptat Exercise Physiol & Pathol Condi, Clermont Ferrand, France; [Duche, Pascale] Univ Toulon & Var, Lab Impact Phys Act Hlth IAPS, Toulon, France; [Abergel, Armand] Univ Clermont Auvergne, Univ Hosp Clermont Ferrand, CHU Clermont Ferrand, CNRS,UMR 6284,Hepatol Gastroenterol, Clermont Ferrand, France; [Pfabigan, Daniela M.; Han, Shihui] Peking Univ, Sch Psychol & Cognit Sci, PKU IDG McGovern Inst Brain Res, Beijing Key Lab Behav & Mental Hlth, Beijing, Peoples R China; [Mobdillon, Laurie; Vallet, Guillaume T.] Univ Clermont Auvergne, CNRS, LaPSCo, Physiol & Psychosocial Stress, Clermont Ferrand, France; [Mermillod, Martial] Univ Savoie Mt Blanc, Univ Grenoble Alpes, CNRS, LPNC, Grenoble, France; [Mermillod, Martial] Inst Univ France, Paris, France; [Obert, Philippe; Izem, Omar] Univ Avignon, Lab Cardiovasc Pharm Ecol LaPEC EA4278, Avignon, France; [Miolanne-Debouit, Magalie; Farigon, Nicolas] CHU Clermont Ferrand, Univ Hosp Clermont Ferrand, Human Nutr Unit, Clermont Ferrand, France; [Boirie, Yves] Univ Clermont Auvergne, Univ Hosp Clermont Ferrand, CHU Clermont Ferrand, INRA,CRNH,Unit Human Nutr, Clermont Ferrand, France; [Chaplais, Elodie] Univ Lorraine, Lab Dev Adapt & Disabil DevAH EA 3450, Nancy, France; [Chaplais, Elodie] CHU Clermont Ferrand, Univ Hosp Clermont Ferrand, Biostat Unit, Clin Res & Innovat Dept DRCI,Biostat, Clermont Ferrand, France								2							Medicine, General & Internal	WOS:000512773400010		
J	Trim, Richard								The conflict and the origins of the metaphor								LANGUE FRANCAISE					204			37	51					DEC 2019	2019			[Trim, Richard] Univ Toulon & Var, Toulon, France; [Trim, Richard] Univ Toulon & Var, Toulon, France								0							Language & Linguistics	WOS:000508944000004		
J	Loubere, Lucie; Ibekwe, Fidelia								Impact of open access scholarly publications on the Web								INFORMATION RESEARCH-AN INTERNATIONAL ELECTRONIC JOURNAL				24	4					colis1924				DEC 2019	2019	Introduction. We present a methodology and tools for studying the impact of scholarly publications published on an open access repository on the Web. Method. From the logs to Open Edition pages, a platform that hosts mainly open access scholarly publications in the Social Sciences and Humanities, and the digital traces left on the Web by the visitors, we identified Web pages that cited publications from the Open Edition platform and delineated the citation contexts using the TextTiling thematic segmentation library. With Unitex, a natural language processing engine, we identified noun phrases from the citing Web pages and built a co-occurrence graph linking the cited Open Edition publications to the phrases found in their citation contexts on the Web. Analysis. We generated a dynamic and interactive graph interface which enables the user to navigate between the cited publications from Open Edition and their contexts of citation on the Web. Results. The exploration of the graphs showed how open access scholarly contents were being reused on the Web by various stakeholders. In particular, our method enables the user to visualise what the citing Web pages say about the cited scholarly publications, who the citers are (organizations and persons, their reasons for citing the scholarly publication and the sentiments (positive or negative) expressed by the citer(s) about the cited open access publication. Conclusions. We observed a strong lexical coherence between the cited scholarly publications from Open Edition and the citing Web pages. Also, much of the sentiments expressed by the citers were favourable (positive), thus upholding the widespread belief that the scientific enterprise is generally well regarded by members of the public at large.		[Loubere, Lucie] Univ Toulon & Var, Aix Marseille Univ, Toulon, France; [Ibekwe, Fidelia] Aix Marseille Univ, Sch Journalism & Commun, Marseille, France; [Loubere, Lucie] Univ Toulon & Var, Aix Marseille Univ, Toulon, France				10th International Conference on Conceptions of Library and Information Science (CoLIS)	JUN 16-19, 2019		Univ Ljubljana, Ljubljana, SLOVENIA	0							Information Science & Library Science	WOS:000508204300030		
J	Becker, Maike; Regula, Gabrielle; Reinhart, Guillaume; Roller, Elodie; Valade, Jean-Paul; Rack, Alexander; Tafforeau, Paul; Mangelinck-Noel, Nathalie								Simultaneous X-ray radiography and diffraction topography imaging applied to silicon for defect analysis during melting and crystallization								JOURNAL OF APPLIED CRYSTALLOGRAPHY				52				1312	1320		10.1107/S1600576719013050			DEC 1 2019	2019	One of the key issues to be resolved to improve the performance of silicon solar cells is to reduce crystalline defect formation and propagation during the growth-process fabrication step. For this purpose, the generation of structural defects such as grain boundaries and dislocations in silicon must be understood and characterized. Here, in situ X-ray diffraction imaging, historically named topography, is combined with radiography imaging to analyse the development of crystal defects before, during and after crystallization. Two individual indirect detector systems are implemented to record simultaneously the crystal structure (topographs) and the solid-liquid morphology evolution (radiographs) at high temperature. This allows for a complete synchronization of the images and for an increased image acquisition rate compared with previous studies that used X-ray sensitive films to record the topographs. The experiments are performed with X-ray synchrotron radiation at beamline ID19 at the European Synchrotron Radiation Facility. In situ observations of the heating, melting, solidification and holding stages of silicon samples are presented, to demonstrate that with the upgraded setup detailed investigations of time-dependent phenomena are now possible. The motion of dislocations is recorded throughout the experiment, so that their interaction with grain boundaries and their multiplication through the activation of Frank-Read sources can be observed. Moreover, the capability to record with two camera-based detectors allows for the study of the relationship between strain distribution, twinning and nucleation events. In conclusion, the simultaneous recording of topographs and radiographs has great potential for further detailed investigations of the interaction and generation of grains and defects that influence the growth process and the final crystalline structure in silicon and other crystalline materials.		[Becker, Maike; Regula, Gabrielle; Reinhart, Guillaume; Mangelinck-Noel, Nathalie] Univ Toulon & Var, Aix Marseille Univ, CNRS, IM2NP, Marseille, France; [Roller, Elodie; Valade, Jean-Paul; Rack, Alexander; Tafforeau, Paul] ESRF European Synchrotron, CS40220, F-38043 Grenoble 9, France; [Mangelinck-Noel, Nathalie] Univ Toulon & Var, Aix Marseille Univ, CNRS, IM2NP, Marseille, France								4							Chemistry, Multidisciplinary; Crystallography	WOS:000501810200008		
J	Coupe, Stephane; Couvray, Sylvain; Lechable, Marion; Gaillard, Sandrine; D'Alvise, Nathalie Prevot								TELOMERE LENGTH AS A BIOMARKER FOR MONITORING WILD POPULATIONS OF THE SEA URCHIN PARACENTROTUS LIVIDUS								JOURNAL OF SHELLFISH RESEARCH				38	3			665	670		10.2983/035.038.0318			DEC 2019	2019	Telomeres are evolutionarily conserved sequences capping the ends of linear eukaryotic chromosomes that usually shorten at each cell division, as well as under stressful living conditions. For this reason, telomere length (TL) has been considered as a proxy of age and stress for decades. Globally, most ecological and biology researches have used TL to assess the impact of specific life history traits on organisms' life expectancies and persistence of populations. Nevertheless, to our knowledge, ecological studies that consider TL as an approximation of temporal cohorts are rare. In many population monitoring studies, however, knowledge about temporal cohorts are lacking, although they would provide comprehensive information on the natural processes underlying population dynamics. With this in mind, a quantitative PCR approach was used to measure the relative length of telomere sequences of DNA extracted from Paracentrotus lividus sea urchin. The species undergoes intensive harvesting, and some populations are under surveillance in the Mediterranean basin. The results showed that P. lividus experiences a shortening of telomeres with age, suggesting that according to this hypothesis, TL would probably be a relevant biomarker, which could reveal population differences based on their demographic structure, and differential susceptibility to pollution according to size. Future studies are still needed to define the accuracy of TL in detecting specific temporal cohorts in this species and to determine whether the TL should be considered locally in population surveillance studies.		[Coupe, Stephane; Lechable, Marion; D'Alvise, Nathalie Prevot] Univ Toulon & Var, CNRS INSU, IRD, MIO UM 110,Mediterranean Inst Oceanog, F-83130 La Garde, France; [Couvray, Sylvain] Inst Oceanograph Paul Ricard, F-83140 Six Fours la Plage, France; [Gaillard, Sandrine] Univ Toulon & Var, Plateforme BioTechServ, F-83130 La Garde, France; [Lechable, Marion] Observ Oceanol Villefranche Sur Mer, 181 Chemin Lazaret, F-06230 Villefranche Sur Mer, France; [Coupe, Stephane] Univ Toulon & Var, CNRS INSU, IRD, MIO UM 110,Mediterranean Inst Oceanog, F-83130 La Garde, France								0							Fisheries; Marine & Freshwater Biology	WOS:000504763000018		
J	He, Zhou; Li, Zhiwu; Giua, Alessandro; Basile, Francesco; Seatzu, Carla								Some Remarks on "State Estimation and Fault Diagnosis of Labeled Time Petri Net Systems With Unobservable Transitions"								IEEE TRANSACTIONS ON AUTOMATIC CONTROL				64	12			5253	5259		10.1109/TAC.2019.2910168			DEC 2019	2019	In this paper, we comment on the algorithm proposed in the paper mentioned in the title to define and construct a graph, called Modified State Class Graph (MSCG), which summarizes all possible evolutions of a Time Petri net. We first show that under the assumptions mentioned in such a paper, the proposed graph could be infinite. Then, we underline the requirement of revising the notation and adding some information on certain edges of the graph. Finally, we remark that the current version of the algorithm does not consider all possible evolutions of the net system. In the final part of the manuscript, we propose a revised algorithm for the definition and construction of the MSCG that overcomes all such limitations.		[He, Zhou] Shaanxi Univ Sci & Technol, Coll Mech & Elect Engn, Xian 710021, Shaanxi, Peoples R China; [Li, Zhiwu] Macau Univ Sci & Technol, Inst Syst Engn, Taipa 999078, Macao, Peoples R China; [Li, Zhiwu] Xidian Univ, Sch Electromech Engn, Xian 710071, Shaanxi, Peoples R China; [Giua, Alessandro] Univ Cagliari, Dept Elect & Elect Engn, I-09124 Cagliari, Italy; [Giua, Alessandro] Univ Toulon & Var, Aix Marseille Univ, CNRS, ENSAM,LSIS, F-83957 Marseille, France; [Basile, Francesco] Univ Salerno, Dipartimento Ingn Informaz Ingn Elettr & Matemat, I-84084 Fisciano, Italy; [Seatzu, Carla] Univ Salerno, Dept Elect & Elect Engn, I-09124 Cagliari, Italy; [Seatzu, Carla] Univ Salerno, Dept Elect & Elect Engn, I-09124 Cagliari, Italy								1							Automation & Control Systems; Engineering, Electrical & Electronic	WOS:000502278300041		
J	Bressac, M.; Guieu, C.; Ellwood, M. J.; Tagliabue, A.; Wagener, T.; Laurenceau-Cornec, E. C.; Whitby, H.; Sarthou, G.; Boyd, P. W.								Resupply of mesopelagic dissolved iron controlled by particulate iron composition								NATURE GEOSCIENCE				12	12			995	+		10.1038/s41561-019-0476-6			DEC 2019	2019	The dissolved iron supply controls half of the oceans' primary productivity. Resupply by the remineralization of sinking particles, and subsequent vertical mixing, largely sustains this productivity. However, our understanding of the drivers of dissolved iron resupply, and their influence on its vertical distribution across the oceans, is still limited due to sparse observations. There is a lack of empirical evidence as to what controls the subsurface iron remineralization due to difficulties in studying mesopelagic biogeochemistry. Here we present estimates of particulate transformations to dissolved iron, concurrent oxygen consumption and iron-binding ligand replenishment based on in situ mesopelagic experiments. Dissolved iron regeneration efficiencies (that is, replenishment over oxygen consumption) were 10- to 100-fold higher in low-dust subantarctic waters relative to higher-dust Mediterranean sites. Regeneration efficiencies are heavily influenced by particle composition. Their make-up dictates ligand release, controls scavenging, modulates ballasting and may lead to the differential remineralization of biogenic versus lithogenic iron. At high-dust sites, these processes together increase the iron remineralization length scale. Modelling reveals that in oceanic regions near deserts, enhanced lithogenic fluxes deepen the ferricline, which alter the vertical patterns of dissolved iron replenishment, and set its redistribution at the global scale. Such wide-ranging regeneration efficiencies drive different vertical patterns in dissolved iron replenishment across oceanic provinces.		[Bressac, M.; Laurenceau-Cornec, E. C.; Boyd, P. W.] Univ Tasmania, Inst Marine & Antarct Studies, Hobart, Tas, Australia; [Bressac, M.; Guieu, C.] Sorbonne Univ, CNRS, LOV, Villefranche Sur Mer, France; [Guieu, C.] New York Univ Abu Dhabi, Ctr Prototype Climate Modeling, Abu Dhabi, U Arab Emirates; [Ellwood, M. J.] Australian Natl Univ, Res Sch Earth Sci, Canberra, ACT, Australia; [Tagliabue, A.] Univ Liverpool, Sch Environm Sci, Dept Earth Ocean & Ecol Sci, Liverpool, Merseyside, England; [Wagener, T.] Univ Toulon & Var, Aix Marseille Univ, CNRS, IRD,MIO,UM 110, Marseille, France; [Whitby, H.; Sarthou, G.] IFREMER, CNRS, UMR 6539, LEMAR,IUEM,UBO,IRD, Technopole Brest Iroise, Plouzane, France; [Boyd, P. W.] Univ Tasmania, Antarctic Climate & Ecosyst Collaborat Res Ctr, Hobart, Tas, Australia; [Bressac, M.] Univ Tasmania, Inst Marine & Antarct Studies, Hobart, Tas, Australia; [Bressac, M.] Sorbonne Univ, CNRS, LOV, Villefranche Sur Mer, France								9							Geosciences, Multidisciplinary	WOS:000499653700009		
J	Bourles, Alexandre; Guentas, Linda; Chalkiadakis, Eleftherios; Majorel, Clarisse; Juillot, Farid; Cavaloc, Yvon; Burtet-Sarramegna, Valerie; Medevielle, Valerie; Jourand, Philippe; Amir, Hamid								New Caledonian ultramafic conditions structure the features of Curtobacterium citreum strains that play a role in plant adaptation								CANADIAN JOURNAL OF MICROBIOLOGY				65	12			880	894		10.1139/cjm-2019-0283			DEC 2019	2019	The present study focused on the characterization of 10 Curtobacterium citreum strains isolated from the rhizosphere of pioneer plants growing on ultramafic soils from New Caledonia. Taxonomic status was investigated using a polyphasic approach. Three strains (BE, BB, and AM) were selected in terms of multiple-metal resistance and plant-growth-promoting traits. They were tested on sorghum growing on ultramafic soil and compared with the reference strain C. citreum DSM20528(T). To better understand the bacterial mechanisms involved, biosorption, bioaccumulation, and biofilm formation were investigated for the representative strain of the ultramafic cluster (strain BE) versus C. citreum DSM20528(T). The polyphasic approach confirmed that all native isolates belong to the same cluster and are C. citreum. The inoculation of sorghum with strains BE and BB significantly reduced Ni content in shoots compared with inoculation with C. citreum DSM20528(T) and control values. This result was related to the higher Ni tolerance of the ultramafic strains compared with C. citreum DSM20528(T). Ni biosorption and bioaccumulation showed that BE exhibited a lower Ni content, which is explained by the ability of this strain to produce exopolysaccharides involved in Ni chelation. We suggested that ultramafic C. citreum strains are more adapted to this substrate than is C. citreum DSM20528(T), and their features allow them to enhance plant metal tolerance.		[Bourles, Alexandre; Guentas, Linda; Majorel, Clarisse; Cavaloc, Yvon; Burtet-Sarramegna, Valerie; Medevielle, Valerie; Amir, Hamid] Univ Nouvelle Caledonie, Inst Sci Exactes & Appl, BP R4, Noumea 98851, New Caledonia; [Guentas, Linda] Univ Toulon & Var, Lab MAPIEM, EA 4323, SeaTech,Ecole Ingn, BP 20132, F-83957 La Garde, France; [Chalkiadakis, Eleftherios] Marine Biotechnol Co, BIOTECAL, 152 Rue Benebig, Noumea 98800, New Caledonia; [Juillot, Farid] Ctr IRD Noumea, IRD, UMR 206, 101 Promenade Roger Laroque,BP A5, Noumea 98848, New Caledonia; [Jourand, Philippe] IRD, LSTM, UMR040, Campus Int Baillarguet,TA A-82-J, F-34398 Montpellier 5, France; [Guentas, Linda] Univ Nouvelle Caledonie, Inst Sci Exactes & Appl, BP R4, Noumea 98851, New Caledonia; [Guentas, Linda] Univ Toulon & Var, Lab MAPIEM, EA 4323, SeaTech,Ecole Ingn, BP 20132, F-83957 La Garde, France								3							Biochemistry & Molecular Biology; Biotechnology & Applied Microbiology; Immunology; Microbiology	WOS:000497745000003		
J	Albouza, Y.; Chazaud, P.								French Validation of the Competitive Aggressiveness and Anger Scale (FVCAAS)								PSYCHOLOGIE FRANCAISE				64	4			315	330		10.1016/j.psfr.2018.11.003			DEC 2019	2019	The aim of this study was to propose a French Validation of the Competitive Aggressiveness and Anger Scale (FVCAAS). The instrument was developed from the original version, which is composed of two subscales (six items by subscales) assessing aggressiveness and anger in competitive athletes (CAAS, Maxwell & Moores, 2007). Four studies have been conducted with 1428 competitors. In the first study, the exploratory factor analysis extracted the two-factor structure from the original version, both with good internal consistency. The second study confirmed that the two-factor structure of the instrument was consistent with the original version and showed its partial invariance across genders. The third study demonstrated the temporal stability of the FVCAAS. In the fourth study, both concurrent and discriminant validities were confirmed, supporting the validity and reliability of the FVCAAS. The contributions of this study and limitations are discussed, together with perspectives for future studies of aggressiveness in competitive sports. (C) 2018 Societe Francaise de Psychologie. Published by Elsevier Masson SAS. All rights reserved.		[Albouza, Y.] Univ Cote dAzur, LAMHESS, EA 6312, Nice, France; [Albouza, Y.] Univ Toulon & Var, LAMHESS, EA 6312, Toulon, France; [Chazaud, P.] Univ Claude Bernard Lyon 1, L Vis, EA 7428, Lyon, France; [Albouza, Y.] Toulon Univ, Lab Human Motr Educ Sport & Hlth LAMHESS, EA 6312, Fac Sport Sci, Ave Univ,83130 La Garde,CS 60584, F-83041 Toulon 9, France								2							Psychology, Multidisciplinary	WOS:000497972400001		
J	Gounelle, Max; Gounelle, Matthieu								Meteorites: International law and regulations								METEORITICS & PLANETARY SCIENCE				54	12			2887	2901		10.1111/maps.13396			DEC 2019	2019	Although meteorites are now considered as scientific objects, they still bear a strong and powerful symbolic meaning due to their extraterrestrial provenance. The present article focuses on their legal status, in other words the collection of rules, very diverse in nature, which are applicable to them. Despite a growing international market, the question of meteorites is often ignored or regarded as a detail in international relations and is rarely taken explicitly into account in negotiations and treaties. This relative neglect explains why a non-State player, the Meteoritical Society, has taken methodological initiatives into meteoritic science and has effectively become a regulator of meteorite naming and acceptance, with a global scope. We show that to understand the legal status of meteorites, it is necessary to consider them under the prism of public international law, transnational law, and national law. We conclude that, despite the universality of meteorites as extraterrestrial objects, the variability of legal rules applicable to meteorites depending onto which territory they fall or where they are found. We note, however, that there is a trend toward regulatory uniformity in the scientific analysis of meteorites, which frames the practices of researchers and regulates traders' activities. Finally, we contend that a meteorite remains a badly defined legal object, because it can be viewed under many angles: as an object susceptible to private appropriation, as a "common thing" (res communis), or as an element of national heritage.		[Gounelle, Max] Univ Toulon & Var, Fac Droit, Jean Claude Escarras Ctr Comparat Law & Polit, UMR 7318,DICE, 35 Ave Alphonse Daudet, F-83056 Toulon, France; [Gounelle, Matthieu] Sorbonne Univ, CNRS, Museum Natl Hist Nat, IMPMC UMR CNRS 7590, 57 Rue Cuvier, F-75005 Paris, France; [Gounelle, Max] Univ Toulon & Var, Fac Droit, Jean Claude Escarras Ctr Comparat Law & Polit, UMR 7318,DICE, 35 Ave Alphonse Daudet, F-83056 Toulon, France								2							Geochemistry & Geophysics	WOS:000599717400001		
